Name,Formula,CAS,wt,CPLC1,CPLC2,CPLC3,CPLC4,CPLC5,CPLTmin,CPLTmax,Tc,Pc,Vc,Zc,Acentric factor,Hig_f,Gig_f,Sig,Hstd_c,VPC1,VPC2,VPC3,VPC4,VPC5,VPTmin,VPTmax,LDC1,LDC2,LDC3,LDC4,LDTmin,LDTmax,HVC1,HVC2,HVC3,HVC4,HVTmin,HVTmax,CPGC1,CPGC2,CPGC3,CPGC4,CPGC5,CPGTmin,CPGTmax,VAPVISC1,VAPVISC2,VAPVISC3,VAPVISC4,VAPVISTmin,VAPVISTmax,LIQVISC1,LIQVISC2,LIQVISC3,LIQVISC4,LIQVISC5,LIQVISTmin,LIQVISTmax,GASTCC1,GASTCC2,GASTCC3,GASTCC4,GASTCTmin,GASTCTmax,LICTCC1,LICTCC2,LICTCC3,LICTCC4,LICTCC5,LICTCTmin,LICTCYmax
Acetaldehyde,C2H4O,75-07-0,44.05,115100,-433,1.425,0,0,150.15,294,466,5.55,0.154,0.221,0.2907,-166.4,-133.3,0.2642,-1104.5,193.69,"-8,036.70",-29.502,0.043678,1,150.15,466,1.6994,0.26167,466,0.2913,150.15,466,38366000,0.40081,0,0,150.15,466,44510,106870,1614.1,61350,737.8,200,1500,1.22E-07,0.787,77,0,150.15,1000,-5.895,668.21,-0.84323,0,0,150.15,294,3.73E-07,1.8129,0,0,273.15,994,0.311,-0.000436,0,0,0,150.15,294
Acetamide,C2H5NO,60-35-5,59.07,102300,128.7,0,0,0,354.15,571,761,6.6,0.215,0.224,0.421,-238.3,-159.6,0.2722,-1074.1,125.81,"-12,376",-14.589,5.08E-06,2,353.33,761,1.016,0.21845,761,0.26116,353.33,761,81070000,0.42,0,0,353.15,761,34200,129400,1075,64000,502,100,1500,1.42E-07,0.7574,272.14,0,353.33,1000,1.5525,1376.4,-2.0126,0,0,353.33,494.3,0.00013195,0.97,728.3,0,494.3,"1,000",0.39363,-0.00037053,0,0,0,353.33,494.3
Acetic acid,C2H4O2,64-19-7,60.05,139640,-320.8,0.8985,0,0,289.81,391.05,591.95,5.786,0.177,0.208,0.4665,-461.1,-403,0.2825,-786.6,53.27,"-6,304.50",-4.2985,8.89E-18,6,289.81,591.95,1.4486,0.25892,591.95,0.2529,289.81,591.95,40179000,2.6037,-5.0031,2.7069,289.81,591.95,40200,136750,1262,70030,569.7,50,1500,2.74E-08,1.0123,7.4948,0,289.81,1000,-9.03,1212.3,-0.322,0,0,289.81,391.05,0,1.6692,658,"-95,400",294.7,686.88,0.214,-0.0001834,0,0,0,289.81,391.05
Acetic anhydride,C4H6O3,108-24-7,102.09,36600,511,0,0,0,250,350,606,4,0.29,0.23,0.4535,-572.5,-473.4,0.3899,-1675,100.95,"-8,873.20",-11.451,6.13E-06,2,200.15,606,0.86852,0.25187,606,0.31172,200.15,606,63520000,0.3986,0,0,200.15,606,71300,222200,1620.3,167600,746.5,200,1500,0.00000012,0.7915,105.3,0,200.15,1000,-14.164,1350.3,0.4492,0,0,210,412.7,0.00042004,0.8066,439.37,"142,620",412.7,"1,000",0.23638,-0.00024263,0,0,0,200.15,412.7
Acetone,C3H6O,67-64-1,58.08,135600,-177,0.2837,0.000689,0,178.45,329.44,508.2,4.701,0.209,0.233,0.3065,-215.7,-151.3,0.2954,-1659,69.006,"-5,599.60",-7.0985,6.22E-06,2,178.45,508.2,1.2332,0.25886,508.2,0.2913,178.45,508.2,42150000,0.3397,0,0,178.45,508.2,57040,163200,1607,96800,731.5,200,1500,3.10E-08,0.9762,23.139,0,178.45,1000,-14.918,1023.4,0.5961,0,0,190,329.44,-26.8,0.9098,"-126,500,000",0,329.44,"1,000",0.2878,-0.000427,0,0,0,178.45,343.15
Acetonitrile,C2H3N,75-05-8,41.05,97582,-122.2,0.34085,0,0,229.32,354.75,545.5,4.83,0.173,0.184,0.3379,74.04,91.868,0.24329,-1190.43,58.302,"-5,385.60",-5.4954,5.36E-06,2,229.32,545.5,1.3064,0.22597,545.5,0.28678,229.32,545.5,43511000,0.34765,0,0,229.32,545.5,41914,88760,1581.8,50320,699.8,100,1500,5.20E-08,0.8857,38.805,0,229.32,1000,-10.906,872.02,0,0,0,229.32,436.4,4.90E-08,2.1091,0,0,354.75,994.75,0.33192,-0.00043243,0,0,0,229.32,349.32
Acetylene,C2H2,74-86-2,26.04,-122020,3082.7,-15.895,0.027732,0,192.4,250,308.3,6.138,0.112,0.268,0.1912,228.2,210.68,0.20081,-1257,39.63,"-2,552.20",-2.78,2.39E-16,6,192.4,308.3,2.4507,0.27448,308.3,0.28752,192.4,308.3,23214000,0.35938,0,0,192.4,308.3,31990,54240,1594,43250,607.1,200,1500,1.20E-06,0.4952,291.4,0,192.4,600,6.224,-151.8,-2.6554,0,0,193.15,273.15,0,1.0327,-36.227,"31,432",189.35,"1,000",0.33363,-0.00083655,0,0,0,192.4,250
Acrolein,C3H4O,107-02-8,56.06,103090,-247.8,1.0343,0,0,253,379.5,506,5,0.197,0.234,0.3198,-81.8,-56.8,0.297,-1546.8,138.4,"-7,122.70",-19.638,0.026447,1,185.45,506,1.3261,0.26124,506,0.2489,185.45,506,38736000,0.29335,0,0,185.45,506,48449,125460,1397.9,87243,633.26,200,1500,6.52E-07,0.579,410.8,0,185.45,1000,-12.032,867.34,0.19534,0,0,185.45,353.22,0.0241,0.3285,1325.3,"577,830",325.84,"1,000",0.2703,-0.0003764,0,0,0,185.45,325.84
Acrylic acid,C3H4O2,79-10-7,72.06,55300,300,0,0,0,286.15,375,615,5.66,0.208,0.23,0.5383,-355.91,-306,0.315,-1327.17,46.745,"-6,587.10",-3.2208,5.23E-07,2,286.15,615,1.2414,0.25822,615,0.30701,286.15,615,43756000,2.2571,-4.5116,2.5738,286.15,615,60590,137030,1647.5,104460,751.49,250,1500,1.72E-07,0.7418,138.4,0,286.15,1000,-28.12,2280.2,2.3956,0,0,286.15,460,0.001,0.7035,627.58,"112,460",414.15,"1,000",0.2441,-0.0002904,0,0,0,286.15,484.5
Acrylonitrile,C3H3N,107-13-1,53.06,109900,-109.75,0.35441,0,0,189.63,400,535,4.48,0.212,0.214,0.3498,183.7,193.7,0.2753,-1690,87.604,"-6,392.70",-10.101,0.000010891,2,189.63,535,1.0816,0.2293,535,0.28939,189.63,535,41550000,0.2733,0,0,189.63,535,46780,103660,1399.8,65360,629.35,200,1500,4.30E-08,0.9114,54.3,0,189.63,1000,2.019,239.7,-1.8975,0,0,220,350.5,0.001,1.2093,"50,594",0,350.5,990.5,0.28941,-0.00041691,0,0,0,189.63,350.5
Air,Mixture,132259-10-0,28.96,-214460,9185.1,-106.12,0.41616,0,75,115,132.45,3.774,0.09147,0.313,0,0,0,0.199,0,21.662,-692.39,-0.392,0.0047574,1,59.15,132.45,2.8963,0.26733,132.45,0.27341,59.15,132.45,8474000,0.3822,0,0,59.15,132.45,28958,9390,3012,7580,1484,50,1500,0.000001425,0.5039,108.3,0,80,2000,-20.077,285.15,1.784,-6.24E-22,10,59.15,130,0.00031417,0.7786,-0.7116,2121.7,70,"2,000",0.28472,-0.0017393,0,0,0,75,125
Ammonia,H3N,7664-41-7,17.03,61.289,80925,799.4,-2651,0,203.15,401.15,405.65,11.28,0.07247,0.242,0.2526,-45.898,-16.4,0.19266,-316.83,90.483,"-4,669.70",-11.607,0.017194,1,195.41,405.65,3.5383,0.25443,405.65,0.2888,195.41,405.65,31523000,0.3914,-0.2289,0.2309,195.41,405.65,33427,48980,2036,22560,882,100,1500,4.19E-08,0.9806,30.8,0,195.41,1000,-6.743,598.3,-0.7341,-3.69E-27,10,195.41,393.15,9.66E-06,1.3799,0,0,200,900,1.169,-0.002314,0,0,0,195.41,400.05
Anisole,C7H8O,100-66-3,108.14,150940,93.455,0.23602,0,0,298.15,484.2,645.6,4.25,0.337,0.267,0.3502,-67.9,22.7,0.361,-3607.2,128.06,"-9,307.70",-16.693,0.014919,1,235.65,645.6,0.77488,0.26114,645.6,0.28234,235.65,645.6,58662000,0.37127,0,0,235.65,645.6,76370,293770,1605.1,217000,751.2,300,1200,1.75E-07,0.72,176.17,0,235.65,1000,-15.407,1518.7,0.60172,0,0,235.65,426.73,0.00059858,0.7527,354.04,"241,830",426.73,"1,000",0.23494,-0.00026477,0,0,0,235.65,512.5
Argon,Ar,7440-37-1,39.95,134390,-1989.4,11.043,0,0,83.78,135,150.86,4.898,0.07459,0.291,0,0,0,0.154737,0,42.127,"-1,093.10",-4.1425,0.000057254,2,83.78,150.86,3.8469,0.2881,150.86,0.29783,83.78,150.86,8730800,0.3526,0,0,83.78,150.86,20786,0,0,0,0,100,1500,9.21E-07,0.60529,83.24,0,83.78,3273.1,-8.8685,204.29,-0.38305,-1.29E-22,10,83.78,150,0.0006,0.6221,70,0,90,3273.1,0.1819,-0.0003176,-0.00000411,0,0,83.78,150
Benzamide,C7H7NO,55-21-0,121.14,161440,260.66,0,0,0,403,563.15,824,5.05,0.346,0.255,0.5585,-100.9,-2.11,0.3641,-3398.77,85.474,"-11,932",-8.3348,1.29E-18,6,403,824,0.7371,0.25487,824,0.28571,403,824,87809000,0.1933,0.30877,-0.14162,403,824,195810,170190,1325.7,-3741700,41.232,298.15,1500,2.51E-08,0.96663,0,0,403,1000,-12.632,2668.2,0,0,0,403,563.15,0.0254,0.28547,1018.3,"1,228,600",563.15,"1,000",0.28485,-0.00025225,0,0,0,403,563.15
Benzene,C6H6,71-43-2,78.11,162940,-344.94,0.85562,0,0,278.68,500,562.05,4.895,0.256,0.268,0.2103,82.88,129.6,0.2693,-3136,83.107,"-6,486.20",-9.2194,6.98E-06,2,278.68,562.05,1.0259,0.26666,562.05,0.28394,278.68,562.05,45346000,0.39053,0,0,278.68,562.05,44767,230850,1479.2,168360,677.66,200,1500,3.13E-08,0.9676,7.9,0,278.68,1000,7.5117,294.68,-2.794,0,0,278.68,545,0.00001652,1.3117,491,0,339.15,"1,000",0.23444,-0.00030572,0,0,0,278.68,413.1
Benzenethiol,C6H6S,108-98-5,110.18,119780,180.34,0,0,0,258.27,442.29,689,4.74,0.315,0.261,0.2628,111.5,147.6,0.3369,-3447.4,77.765,"-8,455.10",-7.7404,4.31E-18,6,258.27,689,0.83573,0.26326,689,0.30798,258.27,689,62250000,0.4412,0,0,258.27,689,68950,232750,1512,175160,697.9,200,1500,1.12E-07,0.8002,152.43,0,442.29,1000,-8.4562,1024.4,-0.30635,0,0,258.27,442.29,0.00047951,0.7818,463.4,"189,410",442.29,"1,000",0.20996,-0.0002146,0,0,0,258.27,442.29
Benzoic acid,C7H6O2,65-85-0,122.12,-5480,647.12,0,0,0,395.45,450,751,4.47,0.344,0.246,0.6028,-294.1,-214.2,0.369,-3095.1,88.513,"-11,829",-8.6826,2.32E-19,6,395.45,751,0.71587,0.24812,751,0.2857,395.45,751,101900000,0.478,0,0,395.45,751,77594,264550,1792.5,223820,835.9,200,1500,7.43E-08,0.8289,91.197,0,395.45,1000,-12.947,2557.9,0,0,0,395.52,600.8,0,0.9705,740,0,522.4,"1,000",0.2391,-0.0002325,0,0,0,395.45,596
Benzonitrile,C7H5N,100-47-0,103.12,93383,242.61,0,0,0,260.4,464.15,699.35,4.215,0.3132,0.227,0.3662,215.7,257.8,0.321,-3523.8,138.5,"-11,195",-17.085,9.56E-06,2,260.4,699.35,0.8552,0.26785,699.35,0.30523,260.4,699.35,68077000,0.63344,-0.27365,0,260.4,699.35,71860,227000,1466.9,169300,680.77,200,1500,4.21E-08,0.92271,45.387,0,260.4,1000,-20.236,1737.4,1.3531,0,0,270,450,0.00015674,0.95503,711.32,0,464.15,"1,000",0.21284,-0.00021587,0,0,0,260.4,464.15
Benzophenone,C13H10O,119-61-9,182.22,156130,454.49,0,0,0,321.35,640,830,3.352,0.5677,0.276,0.5019,56.8,173,0.44,-6287.6,88.404,"-11,769",-8.9014,1.93E-18,6,321.35,830,0.43743,0.24833,830,0.27555,321.35,830,105230000,0.87091,-0.45568,0,321.35,830,100990,448980,1311,283950,627.4,300,1500,3.78E-07,0.6005,409,0,321.35,1000,13.354,-232.91,-3.2685,1.75E+20,-8.052,321.35,664,0,0.9495,778.7,0,579.24,"1,000",0.25867,-0.00022516,0,0,0,321.35,664
Benzyl alcohol,C7H8O,100-51-6,108.14,-334997,3644.21,-7.77514,0.00591102,0,257.85,478.6,720.15,4.374,0.382,0.279,0.3631,-90.25,-2.54,0.3713,-3560,100.68,"-11,059",-10.709,3.06E-18,6,257.85,720.15,0.59867,0.22849,720.15,0.23567,257.85,720.15,84762000,0.35251,0.43853,-0.3026,257.85,720.15,84115,314280,1953.9,257430,850.06,298.15,1500,6.90E-08,0.84014,74.746,0,257.85,1000,-14.152,"2,652",0,0,0,257.85,478.6,0.00023476,0.8639,187.8,"193,840",478.6,"1,000",0.17847,-0.000065843,0,0,0,257.85,478.6
Benzyl ethyl ether,C9H12O,539-30-0,136.19,87500,480,0,0,0,275.65,458.15,662,3.11,0.442,0.25,0.4332,-115,33.7,0.439,-4830,68.541,"-7,886.20",-6.5804,2.43E-06,2,275.65,662,0.60917,0.26925,662,0.2632,275.65,662,62280000,0.3411,0,0,275.65,662,95210,288680,702.07,163850,2002.6,300,1500,0.000000156,0.7181,180,0,458.15,1000,-11.46,"1,497",-0.043397,0,0,275.65,458.15,0.00096451,0.69225,519.99,"278,930",458.15,"1,000",0.2029,-0.0002226,0,0,0,275.65,528.6
Benzyl mercaptan,C7H8S,100-53-8,124.2,100320,346.89,0,0,0,243.95,472.03,718,4.06,0.367,0.25,0.3126,93.3,163,0.3607,-4060,118.02,"-10,527",-13.91,6.48E-06,2,243.95,718,0.70797,0.25982,718,0.32144,243.95,718,69642000,0.44354,0,0,243.95,718,99192,296330,1558.3,221160,719.16,300,1200,4.01E-08,0.90735,34.714,0,243.95,1000,-11.459,1334.4,0.00049694,0,0,243.95,472.03,0.00015525,0.9446,715.78,0,472.03,"1,000",0.20316,-0.00019912,0,0,0,243.95,472.03
Biphenyl,C12H10,92-52-4,154.21,121770,429.3,0,0,0,342.2,533.37,773,3.38,0.497,0.261,0.4029,178.49,276.3,0.39367,-6248,77.314,"-9,910.40",-7.5079,2.24E-18,6,342.2,773,0.52257,0.25833,773,0.27026,342.2,773,76350000,0.39182,0,0,342.2,773,107590,421050,1904.1,417850,828.81,200,1500,1.39E-06,0.4434,678.22,0,342.2,1000,-9.9265,1576.3,-0.21119,0,0,342.2,723.15,2.86E-06,1.4098,-391.35,"156,820",373.15,"1,000",0.19053,-0.00015145,0,0,0,342.2,723.15
Bromine,Br2,7726-95-6,159.81,179400,-667.11,1.0701,0,0,265.9,331.9,584.15,10.3,0.135,0.286,0.129,30.91,3.14,0.24535,None,108.26,"-6,592",-14.16,0.016043,1,265.85,584.15,2.1872,0.29527,584.15,0.3295,265.85,584.15,"40,000,000",0.351,0,0,265.85,584.15,30113,8009,751.4,10780,314.6,100,1500,7.35E-08,0.93798,0,0,265.85,600,16.775,-314,-3.9763,0,0,265.85,350,1.04E-06,1.4685,0,0,300,500,-0.2185,0.0042143,-0.000017753,3.10E-08,-2.01E-11,266,584
Bromobenzene,C6H5Br,108-86-1,157.01,121600,-9.45,0.358,0,0,293.15,495.08,670.15,4.519,0.324,0.263,0.2506,105.018,138.532,0.324386,-3019.17,63.749,"-7,130.20",-5.879,5.21E-18,6,242.43,670.15,0.8226,0.26632,670.15,0.2821,242.43,670.15,55520000,0.37694,0,0,242.43,670.15,72100,206400,1650.4,168700,765.3,200,1500,2.23E-07,0.7146,184.9,0,429.24,1000,-20.611,1656.5,1.4415,0,0,242.43,429.24,0.00027085,0.7932,278.33,"165,880",429.24,"1,000",0.16983,-0.0001981,0,0,0,242.43,429.24
Bromoethane,C2H5Br,74-96-4,108.97,94364,-109.12,0.44032,0,0,160,320,503.8,6.23,0.215,0.32,0.2548,-63.6,-25.82,0.2873,-1285,62.217,"-5,113.30",-5.9761,4.72E-17,6,154.55,503.8,1.1908,0.25595,503.8,0.29152,154.55,503.8,39004000,0.38012,0,0,154.55,503.8,47191,127870,1595.7,85166,703.87,200,1500,0.000000529,0.632,226,0,154.55,1000,-10.015,823.43,-0.11122,0,0,154.55,311.5,0.00019745,0.8824,647,0,311.5,"1,000",0.1799,-0.000262,0,0,0,154.55,414.14
Bromomethane,CH3Br,74-83-9,94.94,129730,-596.54,2.16,-0.0024234,0,184.45,276.71,467,8,0.156,0.321,0.1922,-37.7,-28.19,0.2458,-705.42,72.586,"-4,698.60",-7.9966,0.000011553,2,179.47,467,1.6762,0.26141,467,0.28402,179.47,467,31690000,0.3015,0,0,179.47,467,33770,71500,1578,41750,691.4,100,1500,7.88E-08,0.90476,0,0,179.47,1000,-8.103,570.8,-0.32958,0,0,179.47,276.71,0,1.0484,287.38,0,273,"1,000",0.1912,-0.000299,0,0,0,179.47,370.1
"1,2-Butadiene",C4H6,590-19-2,54.09,135150,-311.14,0.97007,-0.0001523,0,136.95,290,452,4.36,0.22,0.255,0.1659,162.3,198.6,0.293,-2461.7,39.714,"-3,769.90",-2.6407,6.94E-18,6,136.95,452,1.187,0.26114,452,0.3065,136.95,452,35220000,0.395,0,0,136.95,452,57500,164760,1527,99000,677.3,200,1500,6.03E-07,0.5309,199.64,0,136.95,1000,-10.143,472.79,-0.028241,0,0,136.95,284,0,1.0273,75.316,"99,063",284,"1,000",0.21966,-0.0003436,0,0,0,136.95,284
"1,3-Butadiene",C4H6,106-99-0,54.09,128860,-323.1,1.015,0.000032,0,165,350,425,4.32,0.221,0.27,0.195,109.24,149.72,0.27889,-2409,75.572,"-4,621.90",-8.5323,0.000012269,2,164.25,425,1.2346,0.27216,425,0.28707,164.25,425,32632000,0.3701,0,0,164.25,425,50950,170500,1532.4,133700,685.6,200,1500,2.70E-07,0.6715,134.7,0,164.25,1000,17.844,-310.2,-4.5058,0,0,250,400,"-20,890",0.9593,-93820000000,0,268.74,"1,000",0.22231,-0.0003664,0,0,0,164.25,268.74
Butane,C4H10,106-97-8,58.12,191030,-1675,12.5,-0.03874,0.000046121,134.86,400,425.12,3.796,0.255,0.274,0.2002,-125.79,-16.7,0.30991,-2657.32,66.343,"-4,363.20",-7.046,9.45E-06,2,134.86,425.12,1.0677,0.27188,425.12,0.28688,134.86,425.12,36238000,0.8337,-0.82274,0.39613,134.86,425.12,71340,243000,1630,150330,730.42,200,1500,3.44E-08,0.94604,0,0,134.86,1000,-7.2471,534.82,-0.57469,-4.66E-27,10,134.86,420,0.0511,0.45253,5455.5,"1,979,800",272.65,"1,000",0.27349,-0.00071267,5.16E-07,0,0,134.86,400
"1,2-Butanediol",C4H10O2,584-03-2,90.12,55.136,314200,280.19,1413.9,0,220,670,680,5.21,0.303,0.279,0.6305,-445.8,-304.4,0.4065,-2267.8,103.28,"-11,548",-10.925,4.26E-18,6,220,680,0.81696,0.24755,680,0.24535,220,680,89754000,0.45316,0,0,220,680,104780,254900,1877.6,187500,833,298.15,1500.1,7.56E-08,0.83521,71.798,0,220,1000,-393.86,"19,042",59.978,-0.049479,1,220,544,-295.44,-0.21463,"91,602",-760320000,469.57,"1,000",0.064621,0.00067625,-1.05E-06,0,0,220,469.57
"1,3-Butanediol",C4H10O2,107-88-0,90.12,42.152,324580,517.35,1449.5,0,196.15,670,676,4.02,0.305,0.218,0.7043,-433.2,-291.8,0.4065,-2282.4,123.22,"-12,620",-13.986,0.000003926,2,196.15,676,0.81856,0.24967,676,0.22023,196.15,676,92247000,0.42442,0,0,196.15,676,106600,257500,1967,195100,860.5,298.15,1500.15,7.07E-08,0.84383,64.391,0,196.15,1000,-390.03,"18,609",60.014,-0.055844,1,196.15,540.8,-918.39,-0.21199,"334,420",-2884200000,481.38,"1,000",-0.0032865,0.0011463,-1.55E-06,0,0,196.15,481.38
1-Butanol,C4H10O,71-36-3,74.12,191200,-730.4,2.2998,0,0,183.85,391.9,563.1,4.414,0.273,0.258,0.5883,-275.1,-150.7,0.3618,-2454,106.295,"-9,866.40",-11.655,1.08E-17,6,183.85,563.1,0.98279,0.2683,563.1,0.25488,183.85,563.1,71274000,0.0483,0.8966,-0.5116,183.85,563.1,74540,259070,1607.3,173200,712.4,200,1500,1.40E-06,0.4611,537,0,183.85,1000,0.87669,1602.9,-2.1475,3.39E+22,-9.9231,190,391.9,0.001,0.87647,3253.7,0,370.7,712.94,0.2136,-0.0002034,0,0,0,183.85,391.9
2-Butanol,C4H10O,78-92-2,74.12,426790,-3694.6,13.828,-0.0135,0,158.45,372.9,535.9,4.188,0.27,0.254,0.5692,-292.9,-167,0.3566,-2446,114.68,"-9,850.20",-12.963,1.87E-17,6,158.45,535.9,0.9682,0.26244,535.9,0.26749,158.45,535.9,79227000,0.58361,0.02016,-0.08654,158.45,535.9,90878,255080,1893,185200,832.13,298.15,1500,1.21E-07,0.76972,92.661,0,158.45,1000,-16.323,3141.7,0,0,0,158.45,372.9,4.59E-06,1.4484,0,0,372.9,"1,000",0.22787,-0.00030727,0,0,0,158.45,372.9
1-Butene,C4H8,106-98-9,56.11,182050,-1611,11.963,-0.037454,0.000045027,87.8,380,419.5,4.02,0.241,0.278,0.1845,-0.5,70.41,0.3074,-2540.8,51.836,"-4,019.20",-4.5229,4.88E-17,6,87.8,419.5,1.0877,0.26454,419.5,0.2843,87.8,419.5,33774000,0.5107,-0.17304,0.05181,87.8,419.5,64257,206180,1676.8,133240,757.06,250,1500,6.97E-07,0.5462,305.25,0,87.8,1000,-10.773,591.61,0,0,0,87.8,335.6,0,1.1153,781.82,0,266.91,"1,000",0.22153,-0.00035023,0,0,0,87.8,266.91
cis-2-Butene,C4H8,590-18-1,56.11,126680,-65.47,-0.64,0.002912,0,134.26,350,435.5,4.21,0.234,0.272,0.2019,-7.4,65.36,0.3012,-2533.9,72.541,"-4,691.20",-7.9776,0.000010368,2,134.26,435.5,1.1591,0.27085,435.5,0.28116,134.26,435.5,34358000,0.38004,0,0,134.26,435.5,57650,211500,1629.9,128720,739.1,200,1500,4.29E-08,0.91349,0,0,134.26,1000,-10.346,522.3,-0.011847,0,0,134.26,276.87,0,1.0709,-65.881,"129,390",273.15,1273.15,0.21378,-0.00035445,0,0,0,134.26,276.87
trans-2-Butene,C4H8,624-64-6,56.11,112760,-104.7,0.5214,0,0,167.62,274.03,428.6,4.1,0.238,0.274,0.2176,-11,63.2,0.2965,-2530,71.704,"-4,563.10",-7.9053,0.000011319,2,167.62,428.6,1.1448,0.27154,428.6,0.28419,167.62,428.6,33191000,0.36968,0,0,167.62,428.6,65920,207000,1673.3,125100,742.2,200,1500,0.00000105,0.4867,358.7,0,167.62,1000,-10.335,521.39,-0.013184,0,0,167.62,274.03,0,1.0565,14.63,"105,920",274.03,"1,257",0.21153,-0.00035056,0,0,0,167.62,274.03
Butyl acetate,C6H12O2,123-86-4,116.16,111850,384.52,0,0,0,298.15,399.26,575.4,3.09,0.389,0.251,0.4394,-485.6,-312.6,0.4425,-3280,122.82,"-9,253.20",-14.99,0.00001047,2,199.65,575.4,0.67794,0.2637,575.4,0.29318,199.65,575.4,58276000,0.38854,0,0,199.65,575.4,116840,376900,1956,281800,811.2,300,1200,1.01E-07,0.77881,95.108,0,199.65,1000,-17.488,1478.2,0.91828,0,0,250,399.26,5.86E-09,2.376,-401.32,"69,280",273,800,0.21721,-0.00026563,0,0,0,199.65,453.75
Butylbenzene,C10H14,104-51-8,134.22,182470,-13.912,0.72897,0,0,185.3,400,660.5,2.89,0.497,0.262,0.3941,-13.14,145.4,0.43949,-5564.4,101.22,"-9,255.40",-11.538,5.92E-06,2,185.3,660.5,0.50812,0.25238,660.5,0.29373,185.3,660.5,63487000,0.38222,0,0,185.3,660.5,113800,445400,1550.7,304970,708.86,200,1500,3.42E-07,0.59764,234.21,0,185.3,1000,-23.802,1887.2,1.8479,0,0,200,456.46,0.1807,0.008,-129.42,"1,691,500",456.46,"1,000",0.18707,-0.00020037,0,0,0,185.3,473.15
Butyl mercaptan,C4H10S,109-79-5,90.19,232190,-804.35,2.7063,-0.0023017,0,157.46,390,570.1,3.97,0.307,0.257,0.2714,-87.8,11.39,0.3752,-2955.4,65.382,"-6,262.40",-6.2585,1.49E-17,6,157.46,570.1,0.89458,0.27463,570.1,0.28512,157.46,570.1,49702000,0.41199,0,0,157.46,570.1,92478,277950,1683.7,159740,758.68,200,1500,5.45E-08,0.88896,43.687,0,157.46,1000,-10.807,966.74,-0.014851,0,0,157.46,373.15,0.00097826,0.78643,1531.5,"67,115",371.61,"1,000",0.21143,-0.000258,0,0,0,157.46,371.61
sec-Butyl mercaptan,C4H10S,513-53-1,90.19,197890,-491.54,1.7219,-0.0012499,0,133.02,370,554,4.06,0.307,0.271,0.2506,-96.6,5.12,0.3667,-2949,60.649,"-5,785.90",-5.6113,1.59E-17,6,133.02,554,0.89137,0.27365,554,0.2953,133.02,554,46432000,0.399,0,0,133.02,554,92367,251660,1610.9,156410,739.2,200,1500,3.14E-08,0.96513,0,0,133.02,1000,-10.903,932.82,0.023034,0,0,133.02,358.13,0.9719,-0.111,1167.2,"3,163,200",358.13,"1,000",0.2069,-0.0002568,0,0,0,133.02,358.13
1-Butyne,C4H6,107-00-6,54.09,136340,-300.4,1.0216,0,0,147.43,298.15,440,4.6,0.208,0.262,0.247,165.2,202.25,0.29039,-2464.7,77.004,"-5,054.50",-8.5665,0.000010161,2,147.43,440,1.3409,0.27892,440,0.29661,147.43,440,36972000,0.39168,0,0,147.43,440,55870,166940,1532.8,107000,656,200,1500,2.79E-06,0.377,663.14,0,147.43,800,-3.4644,334.5,-1.0811,0,0,147.43,373.15,0,1.1427,-43.844,"79,421",281.22,"1,000",0.22334,-0.0003515,0,0,0,147.43,281.22
Butyraldehyde,C4H8O,123-72-8,72.11,65682,1329.1,-7.1579,0.012755,0,176.75,300,537.2,4.32,0.258,0.25,0.2774,-207,-116.3,0.34365,-2303.5,99.33,"-7,083.60",-11.733,0.000010027,2,176.75,537.2,1.0361,0.26731,537.2,0.28397,176.75,537.2,46403000,0.3849,0,0,176.75,537.2,89657,237310,1975.4,158660,904.13,200,1500,8.01E-08,0.8178,65.855,0,176.75,1000,-10.057,903.73,-0.13186,0,0,176.75,348.05,1138.6,0.95596,7508600000,0,347.95,"1,000",0.21915,-0.00024846,0,0,0,176.75,382.15
Butyric acid,C4H8O2,107-92-6,88.11,237700,-746.4,1.829,0,0,267.95,436.42,615.7,4.06,0.293,0.232,0.6805,-475.8,-360,0.3601,-2008,93.815,"-9,942.20",-9.8019,9.31E-18,6,267.95,615.7,0.88443,0.25828,615.7,0.248,267.95,615.7,61947000,1.6524,-2.8505,1.6285,250,615.7,148800,135220,1146,-67800000,6.98,298.15,1500,0.000002128,0.4273,886,"-41,400",267.95,1000,-9.817,"1,388",-0.238,0,0,267.95,436.42,0.0028,0.2734,-314.55,0,436.4,526.32,0.1967,-0.000168,0,0,0,267.95,573.15
Butyronitrile,C4H7N,109-74-0,69.11,104000,174,0,0,0,161.25,390.75,582.25,3.79,0.278,0.218,0.3714,34.0578,108.658,0.325432,-2414.8,66.32,"-6,714.90",-6.3087,1.35E-17,6,161.25,582.25,0.87533,0.24331,582.25,0.28586,161.25,582.25,52200000,0.165,0.6692,-0.539,161.25,582.25,69060,199960,1549.4,131460,675,200,1500,8.02E-08,0.80561,75.207,0,161.25,1000,-10.136,1006.4,-0.1337,0,0,161.25,390.75,5.29E-07,1.6715,-381.9,"95,650",273,"1,000",0.2597,-0.00031,0,0,0,161.25,390.75
